prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood the @CAPS1 creats in the memoir is a mixture. In reading the story you feel happy, and greatfull, this is because the @CAPS1 is stating how great her family and friends were, along with how great her life was. She also states that you dont need alot of money or a big house to be happy. In paragraph @NUM1 she says ""I will always be greatfull to my parets for their love and sacrifice."" This says to me, that very happy and she very greatfull to have parents like she does and that she would never want to loose them. She also states in paragraph @NUM1 ""in reality there is no way to express my gratitude for the spirit of generosity..."" To me, everyone should be this gratfull to their family and loved ones because you never know when you're going to loose one",3,5,Analyze,5,"The question requires the writers to break down the text, identify specific elements (mood), and then connect those elements to supporting evidence, which aligns with the 'Analyze' level."
"Write a story about a time when you, or someone you know, was patient.",Patience for me is when im helping others with their problems so in this story im going describe to you what is patience. Patience is when you are willing to sit down and help someone with their own problems. I have a lot of patience cause I sit down all the time and help people with their problem. One day at my old school @PERSON1 this girl she was having very difficult problems at home. When she came to school she was crying. I went to go ask her what was wrong. She was saying the way she doesn't want to be at home because he mom don't let her go nowhere she always had to stay home and watch her two brothers. So I sat down all day with her and let her feel like she had some one to talk to for once in her life. As we sit in talked she seemed to feel much better and she felt like she had a true friend. In conclusion I really felt like I had patience and since that day forward I have sat down and let people tell me about their problems.,19,7,Create,5,"The question asks the user to write a story, which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,The author might of concluded the story with this paragraph to show that Saeng isnt @CAPS1 to stop trying shes @CAPS1 to work harder. As she sees the Geese adapting she chooses to try. and make their wew home work out. After they disapear she picks herself up and says that shes @CAPS1 to try again. By doing this she is commiting herself to try @CAPS2 things t adapt to changes.,2,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the text and identifying causal relationships."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,NO IMAGE,1,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the author's choices and motivations."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The setting in the story was hot. The biker was sweating a lot. The whole town was empty. He pasted empty buildings. Their were rivers and big hills that he had to ride through. As it says about the buildings, somehow, I climbed away from the abandoned factory of juices and dreams, slowly gaining elevation while losing hope."" The setting would affect the cyclist because their was no one in the town. Also, their was high hills.""",1,3,Analyze,5,"The question requires the writer to break down the text and identify how specific elements (features of the setting) influenced another element (the cyclist), which aligns with the cognitive processes of analysis."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Although many people love to be on computer palying video games and have cyber chats, most of them don't know how bad a computer can be even though I experience a great time on the computer, I know how bad it is. Here is a short example. You can experience problems with your computer, if you stay on the computer for to long it can over heat and that can cause it to stop working. Another problem is side effects. you can get headaches from just staring at the screen for to long. Those headaches over time can become even worst. You @MONTH1 even get poor vision from a computer. Computers can also be addicting. Because of your addictition with computers you @MONTH1 become less close with family or friends, causing your social life to be very minimal. Also, because of the addiction, it @MONTH1 work its way to your daily routines causing you to have to play it daily and more thatn the average person does. Your personality @MONTH1 also change with your social life and routine. Lastly, computers can be very dangerous. if your child gets on to one he @MONTH1 accidentlly link heimself to a dirty or bad websites. He then to the negatives of a computer. On a computere your child will probally be shown things like words to pornographic features. These are all things that should not be allowed to access on a computer. Computers are addicting, they cause problems and are dangerous wrong in my opinion should be stopped. Now you think we should do about computers.",8,1,Create,5,"The question requires students to produce a new piece of writing (a letter) expressing their opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The setting affects the cyclist in many ways. It makes him feel hopeful, determined, alone, and completely exhausted. The desert- like terrain leaves him feeling very tired and thirsty. The bumpy road is hard to pedal over, and the endless stretches of land make him feel as if the next town is years away. While travelling, the cyclist recalls At some point, tumbleweeds crossed my path and a ridiculously large snake . blocked the majority of the pavement in front of me"" (Kurmaskie, @NUM1).The tumbleweeds are a symbol of dry desert death. They remind the cyclist he is completely alone in a vast stretch of sand and rocks. Were the snake in the path to poison him he'd not only under the beaty sun until some other unfortunate cyclist found him. However, later on when he sees the sign for Gary and Wilber's fish camp, the hope is restored back to him. He is yet again determined because waiting somewhere near is the water he needs to keep him alive. In the end, the setting helped him to safely feel the hope deep inside of him.""",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood in this memoir created by the author, was very peaceful and extremely loving. It was also a big thank you to his parents for everything they did for him. ""I will always be grateful to my parents for their love and Sacrifice."" The author is trying to get his point (of gratefulness) across to, not only the reader, but everyone in his life, but it seems that at some point he's lost for words. ""@CAPS1 often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly. But, in reality, there is no way to express my gratitude for the Spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are."" The way the author explains everything puts you in the same mood is him. He seemed to feel the same peaceful, yet loving, and grateful mood flow over you as well. This is an amazing piece of work.",3,5,Analyze,5,"The question requires students to break down the text and identify specific elements (mood) and then support their claims with evidence, which aligns with the Analyze level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Did you know that the positive effects computers have on people the negative? I believe that the usige of computers increases one's knowledge of faraway places safety can be used for communication and can make everyday task easier computers have become the tools of society. Firstly, using computer allow a floridian to learn about connecticutions; or a canadian to learn about the world around them. safely. In a by the @ORGANIZATION1, it has been shown that without the computer, @PERCENT1 of all people would have been ignorant of the one-child dilemna in @LOCATION3. In addition, since the crime rate in @LOCATION1 @LOCATION1 is @PERCENT2 having comilted, an american might not went to visit @LOCATION1 @LOCATION1, @CAPS1, they mush learn about it for a business project. What do they do? They venture onto the computer and and everything they need to know about @LOCATION1, from the security of their home. While people can learn about faraway places from the safety of their houses, can also the computer for communication purposes. The computer is a great tool for communicating with other people. In a done in @DATE1, @PERCENT3 of computer users had some sort of social networking or instant mesaging program. Some examples of these are @CAPS2, and @CAPS3, respectively. being able to contact people has never been easier. Did you know that out of every @NUM1 americans spend an average of a hours online everday? So truly that the average I.Q has increased in the last @NUM2 years? When online, students can receive help from fellow students, teachers, and even experts! users of the computer can get feedback from essays, support to something new, and even boost self confidence. Communication is a great utilixation of computers, as is the simplicity to perform everyday tasks online. In today's society, the computer can make everyday tasks so much easier! when I was a child, my mom spend hours in the local grocery, shopping for food. That all changed when my mother discovered @LOCATION2. It is a safe and easy way to buy food online to then have it delivered not only, but @PERCENT4 of americans with computers have paid their taxes online. A once job has become simple, with the mere click of a button it is nerve-wrecking that the majority of our day need not be filled with flooring errands, but what we want! Whether that be to exercise or simply enjoy nature. In a nutshen, computers are great assets to society. They have a muriad of purposes and functions. They can inrease a person's knowledge of faraway places safely, be used for communication purposes. and make everyday tasks simple. Its hard to even ruminat how we managed before this device come along.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"I think that libraries should not remove material such as book, music, movies, magazines. I think that libraries should keep them because thier are alot of people tht has thier own stlye at reading. Sometimes i will go to the librarie and get a book, then i will go look at magazines, movies, music. Thier are alot of movies out right now, and now u can go cheak them out. Music is the same way. I feel like if thier stuff in the librarie that kids like they should go for it. Im sure that they have edgucational books, movies and magazines.                                                                                  If  people take out stuff that kids and teens like. Some of them might not return back.Thier are alot of students that listen to music and watch movies too. I love cheaking out movies from the libraries its easy and they always have the movies that u are lookin for. The movies are easy to find. and its quick. If the music has some offfensive stuff in it that they should take it off the shelves because it will have peopel thinkin why would they put a movie, music, magazines and book up on the shelves if they know it is offensive to the public.                                                          Inconclusion i hope the people at the libraries take the offensive stuff off the shelves.It would bring move people in and they would have more respect for thoes people. The public would`t have to worrie about picking up a book that has alot of stuff that thier kids do not need to see, read, or listen. That goes for movies, music, magazines, books and more. I really hope the people make the right choice",3,2,Create,5,"The question asks students to produce a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"All throughout the story Winter Hibiscus"", the author gives the feeling as hope and comfort that is obtaned by Saeng when she thinks about the past. And to continue this feeling as hope, the last sentence gives the feeling that Saeng will be better off than she had been at the beginning of the story. For example, at the beginning of the story, Saeng was feeling alrenated, alone, and misplaced in her new country. But as the story progresses, she starts to develop peace of mind and certainly that her future will be brighter with the passing of the and her growing confidence. In conclusion, the author uses the last sentence to give a feeling of hope for Saeng's future and growing confidence.""",2,4,Analyze,5,"The question requires students to explain 'why' the author concludes the story in a specific way, which involves breaking down the narrative and identifying causal relationships or authorial intent."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,I think the author concludes this story wit this ending paragraph because the story is all about how  she feels comforted in the plants and she wants to wait until the weather breaks and the geese to come back to take her test. I think she wants to wait that way she will be more comfortable with her surroundings and she can clear her mind and do her best on the test.,1,4,Analyze,5,"The question requires students to explain *why* the author made specific choices, which involves breaking down the text and examining the author's intent and the causal relationships within the narrative."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author concludes the story with this paragraph because it shows Saeng wants to take the test again, but she wants to take the test again when everything else good and happy returns like the plant and the geese. This is true because Saeng says ""When they (geese) come back... and this hibiscus is budding I will take the test."" This shows her maturity and happiness and happiness. She wants to do something hard and maybe even not fun when everything else returns and is happy. Just as when she came, she was sad, but when the geese and plant comes back she wants to help them through this and make them happy too. This way they all can be happy at the same time.",1,4,Analyze,5,"The question requires students to break down the author's conclusion and explain the underlying reasons, which aligns with the 'Analyze' level."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Everyone is @CAPS1          @CAPS2 person is @CAPS1, this much we can agree on. So why then would people try to put a censorship on books, movies, magazines, and etc., as i pointed out before, we all are @CAPS1 so we all have @CAPS1 standards on what is bad and offensive to what is good.     When we remove a book from a library shelve for whatever reason we have to do so then others should have the same right to do so as they see fit. If  picked up a book on why @CAPS3 is the right religion and i am a @CAPS4 then more then likely i will find it offensive. Yet if i gave that same book to a @CAPS3, that person would mostly likely read that exact same book that the @CAPS4 read and find it not offensive at all. It all comes down to the veiws we all have about everything so why would you let one person or even a small comittee set standards on library censorship for they @MONTH1 feel one way while another comittee or person feels completly @CAPS1. Everyone is @CAPS1 and feels diferently about issuses. There is no way to make sure that @CAPS2 book in the library won't offend a single person.     The same issue can be applied to music, movies, magnazines and ect. No matter what we do, some one will be offended. For example, the plege of allegiance is something my school says everyday, yet some people, like a @ORGANIZATION1, find it offensive. All acrosss the nation people say it before school, a sportinh game, or ect., yet you don't see very many people objecting to that. I have obsereved that most people who find it offensive just ignore it so why can't we do the same for books, movies, magazines, and etc. that we @MONTH1 find offensive.     In conclusion, there really is no way to put a cencorship in libraries since no matter to tell what a person might or will find offensive. So why then can't we just not read what offends us, this really is the only way to keep from offending  people. For these reasons, I feel that there should not be a cencorship in libraries",4,2,Create,5,"The question asks students to write a persuasive essay, which involves generating new content and expressing personal views, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The Author chose to conclude the story with this paragraph because it is resolutive to the entire reading before it. In the story Saeng (the girl) had been stressed from failing the @CAPS1 test. She was also saddened by the memory of the hibiscus plant back in her native country Vietnam. At the end of the story when it says when the snow melts and the geese return, and this hibiscus is budding, I will take that test again"""" ,(Ho) the snow melting, geese returning, and the hibiscus budding symbolize change and adoption. Saeng will need to change and adapt to a new life to pass the test and feel better. This is why the Author @CAPS2 Ho, of the story ""Winter Hibiscus"" used a strong, symbolistic and resolutive end to her story.""",3,4,Analyze,5,"The question asks to explain 'why' the author concludes the story in a specific way, requiring an examination of the author's choices and their underlying reasons."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Marcia Amidon LÃ¼sted, in her excerpt ""The Mooring Mast"", describes the obstacles the builders of the Empire State Building faced in attempting to allow dirigables to dock there. One obstacle they would have to faced was realized during the designing of the mast that would be put on top of the building for docking. ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof."" (Â¶ @NUM1) They found that a dirigible docked on top of the building would add too much stress to the building's fram. Therefore, their first obstacle was to make modifications that would strengthen the building's framework. However, as LÃ¼sted points out in paragraph @NUM2, ""The greatest obstacle to the successful use of the mooring mast was nature itself."" Due to rough air currents at the top of the building, the winds would constantly be shifting making even a dirigible tethered to the mast sway around. Another issue was the question of how to weight the dirigables down. In open landing fields, they would weight dirigables down with lead weights. Using extremely heavy weights while being above hundreds of people on the streets would not be acceptable. In conclusion, as one can see, the builders of the Empire State building faced many obstacles in trying to allow dirigables to dock there.",3,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining their relationships."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the story the setting affected the cyclist all through the story till he arrived at body and wilbers fish camp. As the man rides his bike for a while he is of but as he road into the first town it seemed to be a ghost town. As he pedal on "" The sun was beginning to beat down but I barely noticed it"". At that time the wheater is affecting him a lot but he keeps Yosemite cool pines and rushing rivers in his head He also only had only a few tantalizing sips left in his water bottle while going up a big hill.",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
Write a story in which laughter plays a part.," Laughter, everyone from babies to old people do it. Laughter is an element that helps in life. They say that ""laughter is the best medicine"" it truly is. Laughing lets people know that you have a good sense of humor and that you like to have fun and let loose. In any friendship, relationship, job or sport you need to laugh every once in a while. You can't always be serious. Being serious @NUM1 as they say is not good, it makes people seem like they don't know how to enjoy life or they have no sense of humor.  In the @DATE1 I had a rough volleyball season. A lot of my teammates had problems with me, because I was chosen as captain along side my friend @PERSON1. We weren't the most well liked, but we were liked by some. It was hard for @PERSON1 and I to prove that we were right for the position of captains and that we could lead the team. A few of my teammates at the time quit because they did not want to deal with @PERSON1 and I being captains, but as they quit we moved people from junior varsity up to varsity. The new varsity members had it rough, they struggled a bit trying to get the hang, but they did it they managed to get the hang of how varsity plays and practices. Soon after our mishap of having to replace seven out of fourteen players we had our first game. The game was one of the toughest we had the whole season. In our first set of the we didn't exactly have our minds in it for the first of what would be come a five set, game. We battled back and forth a few points in the first set, but we ended up losing that first set. We went into the second set not knowing what we were going to do whether to give up or half-@CAPS1 it was tough, I as one of the captains said ""@CAPS1, we won't get anywhere unless we @CAPS1."" then @PERSON1 says ""I agree, lets @CAPS1 our best and not let them get an easy win."" We did exactly that we tried and we won that second set. It was the third set and we had started to get tired and feel aggravated, so we pushed forward we won the third set. One more set and we would win it. We went on the court and the ball was served we let the ball hit the ground point one to the other team. After that first point it went down hill we let them get the best of us and they won the set. It had come down to the fifth and final set were we would either win or lose. We got on the court knowing that we might lose and started. The first point went to us we went back and forth a ton in the final set. It was a tough battle, but we had done it we won. Later in the season we met the team again and it was a hands down battle we had lost the second time we met them it was not easy at all they didn't allow any room for errors on their behalf, but us we let it all slip. It was time for the state playoffs we had made it to the state finals. The team we were playing was the team we had faced twice before and we were one and one. The line-up was called, national anthem sang, and the coin was flipped, we would receive the serve. The game was in full swing, we were doing great we won the first set by four a tough first game. We went into set two, we lost control. We didn't do what we were suppose to do. We lost the second set it was and confidence hitter. We were down we didn't know what to expect in set three, and as captains the team seeing @PERSON1 and I should have not let ourselves be down. We looked at each other with that look I knew and we just busted out laughing we couldn't stop the team wondered what was wrong. So we explained that in order to win we had to laugh we @MONTH1 feel down, but you have to laugh and the team did we went into the third set confident as ever and we won we didn't stop there we went into the fourth set and won. We had done what we set out to do win! In the end laughing was what we needed to do we had come this far that we could either give up or push and succeed. We looked at the two previous games that we had met the other team before and laughed. We made that our team motto ""laugh until you cry, and cry until you laugh"" the season was great looking back on it we were state champs. Now in @DATE2 season we are hoping to repeat state champs.",34,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @PERSON2 - @CAPS1, I strongly suggest that people do not spend as much time on computers as they do comently. People will be doing much better things, such as exercising or spending more time with family and friends. Both these things are better for people's body and mind, and one more useful later in life. Please consider the following about why it will be more beneficial @CAPS2 people do not spend as much time on computers. First, exercising is an exellent alternative to sitting at a computer screen. A recent study by @ORGANIZATION3 and the @ORGANIZATION1 studies found that an average person spent five hours per day on the computer. By cutting out at least some @ORGANIZATION1 these hours, people will be able to make time for more exercise in their daily routine. Also, @PERSON3 at @ORGANIZATION4 says that ""@PERCENT1 @ORGANIZATION1 people do not exercise enough in the @LOCATION1 alone."" @CAPS2 some free time being on the computer is taken away, people will reward themself by taking care @ORGANIZATION1 their bodies. Moreover, I tried not using my computer for a week, and it was a great experience because in that free time I learned how to do a back flip in gymnastics. There are so many possibilities in exercising @CAPS2 people do not use their computer as much. Second, @CAPS2 people do not spend as much time on the computer, they get more experience with social skills. For example, @PERSON1 at @ORGANIZATION5 says ""@CAPS2 people spend time with family and friends, they gain necessary social skills for later in life."" A study at @ORGANIZATION2 showed that people who spend three hours or less on their computers have up to @PERCENT2 better social, verbal, and quick-thinking skills. Spending time with people's family and friends in stead @ORGANIZATION1 on the computer is exremely beneficial. I try to spend at least three hours a day spending time with family and friends and I have good relationships with them. Clearly, it is better to spend less time on the computer, and more time exercising or spending time with family and friends. Some people @MONTH1 say people can talk to people online so this is social skills, but in fact people gain better social skills from person-to-person interactions because they must use quick thinking and their emotions too. Altogether, I strongly believe spending less time on the computer is the best way to stay heathy mentally and physically. Thank you for considering my opinion.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"the mood they created in the author in the memoir was very diffrent from other people We all have diffrent mood swings but some people have the same and it never changes, one way you need to change this how you act around others and how to get to know them the way they are around and not with friends.",0,5,Analyze,5,"The question requires identifying and explaining the mood created by the author, and then supporting that identification with evidence from the text, which aligns with the analytical process of breaking down information and examining relationships."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features that set the affect of the cyclist is very clear in case of this essay which resene when it @CAPS1 the signs  that said ""Rough @CAPS2 ahead: Do not Exceed posted Speed Limit."" That had to slow down his bike. ""Then he said that their were no building or cars nowhere",1,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Magazines and Books     I am writing an essay on should we take books, magazines, or movies off the shelves if they have bad language or have violant roles in it.     First thing we should discover is how many people like books, movies, or music like that. @CAPS3 me personally like books that have violance and graphic language in them @CAPS3 that just makes the book so much more interesting. And when it comes to music their parents need to be very careful what they let their kids listen to. And @CAPS1 boadcasters need to watch what they put on the air @CAPS3 some of it can be pretty bad for a kid to watch.      The second thing is, is it ok for kids to be reading these kind of books. I dont think it would be ok for a kid under fourteen to be reading about violance or hearing words that are graphic. But its not up to me they need to take a survey on the moms and dads of these children and see what they think about it. @CAPS3 it is up to them if they want there kid listening to or reading material like that.     And its also up to the childrens parents what kind of music they listen to. @CAPS3 there is more cerse words in the @DATE1 than there has ever been in the history of music and the same goes for books and magazies. Magazines sometimes can be pretty graphic when it comes to picures.me myself dont really look at magazines @CAPS3 they dont really intrest me I would rather sit down and watch what ever it is on @CAPS1.     Then the third and final argument is how could we make our libraries in american more censored for kids. I think the libraries shoul have different rooms that have different types of book in them. @CAPS3 if you just have a library that anybody can go and pick up any book that they wanted then kids are going to go straight to the funny books or the books that are not suitable for kids to be reading. They should make it so you have to be a certain age to check out a book that has bad language or that has graphis pictures or that just are not suitable for children.      That is why I think that books need to get into the right hands and not into kids hands. Kids dont need to know bad language at their age @CAPS3 that is a bad habit for a kid to learn then they will go to school saying them. And reading books that talk about beating somebody up or murder mikght get it in a little kids head that that is ok. And that is not ok with me",4,2,Create,5,"The prompt requires students to generate a new piece of writing (a persuasive essay) that reflects their own views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The future of transportation is a matter that any architect has discussed at one point. Whether reality is taken into account, that is another subject. Al Smith had the challenge of make the dream of docking dirigibles, into a reality. Although Smith had high hopes for the project, many obstacles stood in the way of the construction of the dock. One problem is stated in paragraph fourteen, ""the greatest obstacle to a sucsesful use of the mooring mast was nature itself."" Wind power was not taken into account at the time, and neither was the fact that thousands of people in downtown New York are put in danger. In conclusion, dirigibles soon became much more useless with the spark of the airplane and soon died along with the dreams of the mooring mast.Another problem that stood in the way was a law stating, that airships cannot fly to close to urban areas. This destroyed any plans of the mast because not only was it risky to build, but it was also illegal. What was once a glimphs of the future soon turned into nothing as @PERSON1 finally confronted the public in saying that the construction will be post-poned. The future of transportation took a sharp blow, but with the new succession of the airplane, anything seemed possible.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its components and examining the relationships between them."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The @CAPS1 is trying to make the reader understand Narciso Rodriguez feelings by describing how little Narciso had grown up with and how hard it must have been for him to live in that type of enviroment and home. for example ""In 1961 i was born into this simple house, situated two-family, blond brick building in the Ironbound section of Newark, New Jersey."" This quote @CAPS4 how even from his early days being as a child Narciso was still living in poor enviroments and did not have much at all. The @CAPS1 @CAPS4 the unhappiness in the Rodriguez family and how they are struggling to make everything better @CAPS2 the end of the memior the @CAPS1 @CAPS4 the happiness and how proud the family is because they are now doing a lot better then they were before. for example ""I will never forget how my parents turned a house into a home"". Again this grate @CAPS4 how proud they are to be living in a much better place and enviroment, And had to struggle to get where they are now",3,5,Analyze,5,"The question requires identifying and describing the mood, which involves breaking down the text into its components and examining how they contribute to the overall feeling. This aligns with the core of analysis."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affect the cyclist because he runs out of water because he is trying to traverse the terrain. In the setting there is a desert in California that he is riding through on a bike, ""I was travelling through the high deserts of California The word """"high"""" means that there were hills which would make the journey even more difficult. The hills appeared later in the story as the cyclist said ""flat road was replaced by short, rolling hills."" When the speaker says replaced he is trying to show a change of terrain. another feature of the setting is the tumbleweed that he crosses other hills, ""tumbleweeds crossed in path."" The tumbleweeds made him remember he was in the desert because tumbleweeds are associated with the desert which brought up the thought & dying and being picked apart by birds.""",2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Hello, I am writing to you today about my concerns about my views on the cencorship in a library.   First, I think some of the music they play and listen to can be a little graphic. I know some of the music that is being played can deprive the feelings of others. Music should have meaning and instead of blood and killing it should be about the better things in life.   Second, I would like to talk about some of the books libraries have. I think if they want adult type material they should have a section just for adults. reading sould be about what you like but it should also be about what you are able to read.    Next, I would like to talk about some of the inapropriate magazines that some libraries feature. Some magazines show off a little to much for some of the people that go to the library.Most magazines that are show are for adult and teen over a certain age.I believe they should make a section for each of the ages and age group.   Finally, I would like to get on some of the movies they let people check out. Libraies has a graphic selection of movies that are easily in the reach of young children. Children do not need to know about any of those types of things at all. Libraries need to learn more about there surroundings before they continue what they are doing.   In conclution, I believe that everyone has the right to a library I just feel everyone doesn't have a right to have everything libraries hold. Bad things create bad minds and we have to learn to stay above those influences.Libraries need to change some of there ways and there selections to make things more sucessful on thier behalf",3,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
Write a story in which laughter plays a part.," In the ninth grade I was required to give a speech about a book. The speech was to be persuasive, like a television or radio advertisement. I am awful at giving speeches. Before speeches my hands get clammy and cold, I experience ""hot flashes,"" and occasionally get nauseous. During speeches my eyes frantically glance around the room, my breathing pattern changes to quick short breathes. Almost in sync with my glances. At the end of my speeches I begin shaking and am nearly in a state of shock. I do not speak, I do not laugh, and I feel like hiding. Luckily, @CAPS4 speech was different. My @CAPS1 class had all girls and one boy. Not to say I am sexist, but having the majority of the room being female did help. Girls have a way of acceptance, or at least creating a facade of acceptance, and that does make me feel relaxed and calmer.  So when the time came for me to stand up in front of the room nearly everyone in the class had a slight smile of ambition and readiness to listen to what I had to say. Everyone was making eye contact with me. Compared to the average classroom setting of ""speech giving time,"" (when people are doodling or mouthing words to each other) the classroom was zoned in on me. Today @CAPS5 felt like everyone was ready to hear me no matter what I really had to say, and how professional @CAPS5 came out. I felt superior, as if I had the power to alter their lives, almost so superior that I could spit propaganda at them and they would eat @CAPS5 up (@CAPS2't that what advertisment is? Telling a group of people the good things about a product or idea, and hiding the bad things?). The group looked so innocent. Today I was ready to give my speech, just because of that spark of acceptance, and a smile. I began. My speech was told with puppets with a cardboard box around @CAPS5 to serve the purpose of a television. @CAPS4 also made me feel better because all the audience saw was my puppets and all they heard was the voices of the ""actors."" @CAPS3 the first few lines of the speech my group of classroom peers laughed, @CAPS4 was not what they had expected. I am a shy, quiet girl who barely has the courage to raise her hand in class. I wear things like semi-large coats to set a barrier between myself and the world. A lot of times when I give speeches people laugh, but usually a negative laugh. The kind of laugh that the teacher has to hush everyone. @CAPS5's also the kind of laugh that makes me cut my speech shorter, that just makes the speech a introduction and an ending, bodiless. So for me to break out of my shell was a big step in what most think of as the correct direction. The sound of @CAPS4 laughter coaxed me to continue forward with my speech.  At the end of my speech everyone clapped. They always clap. @CAPS5 is required to clap. @CAPS4 clap was different, @CAPS5 was clapping for the success of the speaker, a clap that said ""@CAPS4 speech had a clear purpose, and made the audience want to keep listening."" @CAPS5 was not a pity clap. Then I smiled. My smile represented that I knew I had succeeded. That I had gotten a group of people together and focused on hearing what I had to say, and that they had comprehended @CAPS5, and maybe that they would now want to read the book. @CAPS4 was one of the first speeches I had ever met all of the requirements on. The length of the speech was good, not long enough to make the audience fall asleep and not quick enough for them to forget the true purpose of the speech. I enunciated all of my words so everyone could understand what I was saying, @CAPS4 was a definite improvement, and also a factor of why they laughed. They could hear my witty jokes and comments. Lastly, my puppets also had a introduction, body, and conclusion to their babble. Usually I get so nervous I forget to say the body of the speech. Laughter can be mean, cruel and disrespectful. My speech story is an example of how laughter can effect people positively. The laughter of the audience was cheery, happy, encouraging, and accepting.",40,8,Create,5,"The question asks the user to generate a new narrative, which requires synthesizing elements and producing an original piece of writing."
